Date,BCI,BND,HODL,SGOL,SPLG,SPTI,VEA,VGIT,VTI,VWO
2024-04-30,19.58621597290039,67.8764877319336,16.707500457763672,21.889999389648438,58.278045654296875,26.40677833557129,46.95668411254883,54.91700744628906,245.3146514892578,40.85527801513672
2024-05-01,19.4121150970459,68.12117767333984,16.09749984741211,22.06999969482422,58.06095886230469,26.498249053955078,46.89854431152344,55.07497024536133,244.702880859375,40.90372085571289
2024-05-02,19.49916648864746,68.39093780517578,16.797500610351562,22.010000228881836,58.6234130859375,26.594541549682617,47.58652114868164,55.296504974365234,247.23880004882812,41.901611328125
2024-05-03,19.58621597290039,68.73774719238281,17.592500686645508,22.0,59.33387756347656,26.7100830078125,48.022560119628906,55.537296295166016,250.16944885253906,42.2697639465332
2024-05-06,19.857038497924805,68.80519104003906,17.872499465942383,22.229999542236328,59.95553970336914,26.7100830078125,48.40045928955078,55.56618881225586,252.8533935546875,42.19225311279297
2024-05-07,19.83769416809082,68.94005584716797,17.84749984741211,22.1200008392334,60.03448486328125,26.758230209350586,48.46828842163086,55.623992919921875,253.08035278320312,41.89192581176758
2024-05-08,19.731298446655273,68.77629089355469,17.584999084472656,22.049999237060547,60.01474380493164,26.71971321105957,48.41984176635742,55.54692840576172,252.9027099609375,41.85316848754883
2024-05-09,19.876380920410156,68.9593276977539,17.647499084472656,22.399999618530273,60.379844665527344,26.758230209350586,48.77836608886719,55.66251754760742,254.39271545410156,42.01786422729492
2024-05-10,19.88605308532715,68.76666259765625,17.167499542236328,22.59000015258789,60.45878982543945,26.700454711914062,48.7977409362793,55.537296295166016,254.62954711914062,42.10506057739258
2024-05-13,19.982776641845703,68.824462890625,17.8700008392334,22.329999923706055,60.468650817871094,26.71971321105957,48.78805160522461,55.56618881225586,254.76768493652344,42.4344596862793
2024-05-14,19.992448806762695,69.02676391601562,17.422500610351562,22.520000457763672,60.73508071899414,26.787111282348633,49.127197265625,55.70104217529297,256.010986328125,42.64760208129883
2024-05-15,20.127859115600586,69.46992492675781,18.69499969482422,22.799999237060547,61.4948844909668,26.92191505432129,49.62137222290039,55.989990234375,259.1587219238281,43.01575469970703
2024-05-16,20.166547775268555,69.35430908203125,18.447500228881836,22.719999313354492,61.366607666015625,26.87377166748047,49.34036636352539,55.90331268310547,258.45806884765625,43.18045425415039
2024-05-17,20.514747619628906,69.18090057373047,18.987499237060547,23.100000381469727,61.44554901123047,26.82563018798828,49.51478576660156,55.79736328125,258.82318115234375,43.490478515625
2024-05-20,20.73720932006836,69.11347961425781,19.844999313354492,23.190000534057617,61.52448654174805,26.806367874145508,49.53416061401367,55.739559173583984,259.0896301269531,43.39359664916992
2024-05-21,20.74688148498535,69.25797271728516,19.577499389648438,23.149999618530273,61.682369232177734,26.844884872436523,49.456642150878906,55.83589172363281,259.6224365234375,43.141700744628906
2024-05-22,20.543764114379883,69.17127227783203,19.719999313354492,22.729999542236328,61.4948844909668,26.82563018798828,48.99153518676758,55.758827209472656,258.7442626953125,43.01575469970703
2024-05-23,20.36966323852539,68.96895599365234,18.985000610351562,22.290000915527344,61.04097366333008,26.758230209350586,48.72022247314453,55.623992919921875,256.5437927246094,42.68635559082031
2024-05-24,20.398681640625,69.04603576660156,19.576250076293945,22.299999237060547,61.46528244018555,26.758230209350586,49.11750411987305,55.65288543701172,258.39886474609375,42.821990966796875
2024-05-28,20.698518753051758,68.7184829711914,19.344999313354492,22.540000915527344,61.50475311279297,26.67156982421875,49.127197265625,55.46987533569336,258.39886474609375,42.70573043823242
2024-05-29,20.418025970458984,68.46800994873047,19.0,22.329999923706055,61.06071090698242,26.594541549682617,48.284183502197266,55.31576156616211,256.27740478515625,42.17287826538086
2024-05-30,20.166547775268555,68.76666259765625,19.434999465942383,22.3700008392334,60.6660041809082,26.681196212768555,48.72022247314453,55.4987678527832,255.02426147460938,42.095375061035156
2024-05-31,20.01179313659668,69.01712799072266,19.1299991607666,22.229999542236328,61.1988525390625,26.787111282348633,49.146575927734375,55.70104217529297,256.9878234863281,41.73691177368164
2024-06-03,19.92474365234375,69.4027099609375,19.575000762939453,22.440000534057617,61.24819564819336,26.902069091796875,49.27253723144531,55.92229461669922,257.0667724609375,42.153499603271484
